name,profile_url,affiliation,email,citations,interests,profile_picture_url,profile_picture_alt,label,tab_index,page_number,scraped_at
Tilman Plehn,https://scholar.google.com/citations?hl=en&user=r3zfvh0AAAAJ,Heidelberg University,Verified email at uni-heidelberg.de,Cited by 35921,LHC Physics; Higgs Physics; QCD Simulations; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=r3zfvh0AAAAJ&citpid=1,Tilman Plehn,machine_learning,2,93,2025-07-17T12:42:54.712013
Alan Kahn,https://scholar.google.com/citations?hl=en&user=favztOcAAAAJ,PhD Candidate at Columbia University,Verified email at columbia.edu,Cited by 35899,Physics; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=favztOcAAAAJ&citpid=2,Alan Kahn,machine_learning,2,93,2025-07-17T12:42:54.787933
Jovan Veljanoski,https://scholar.google.com/citations?hl=en&user=3_2xqF0AAAAJ,Kapteyn Astronomical Institute,Verified email at astro.rug.nl,Cited by 35881,Astrophysics; Machine Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Jovan Veljanoski,machine_learning,2,93,2025-07-17T12:42:54.859803
Alberto Krone Martins,https://scholar.google.com/citations?hl=en&user=PbdCJBAAAAAJ,"University of California, Irvine",Verified email at uci.edu,Cited by 35879,Astronomy&Astrometry; Informatics; Software Engineering; Data Science; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=PbdCJBAAAAAJ&citpid=2,Alberto Krone Martins,machine_learning,2,93,2025-07-17T12:42:54.944574
Bart De Schutter,https://scholar.google.com/citations?hl=en&user=_DvYmUIAAAAJ,"full professor & head of department, Delft Center for Systems and Control",Verified email at tudelft.nl,Cited by 35870,control of large-scale systems; multi-agent multi-level control; hybrid systems; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=_DvYmUIAAAAJ&citpid=4,Bart De Schutter,machine_learning,2,93,2025-07-17T12:42:55.024914
Richard Zhang,https://scholar.google.com/citations?hl=en&user=LW8ze_UAAAAJ,"Senior Research Scientist, Adobe",Verified email at adobe.com,Cited by 35869,Computer Vision; Machine Learning; Deep Learning; Computer Graphics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=LW8ze_UAAAAJ&citpid=4,Richard Zhang,machine_learning,2,93,2025-07-17T12:42:55.111666
Alexander Tuzhilin,https://scholar.google.com/citations?hl=en&user=vs4zs0cAAAAJ,"Professor of Information Systems, NYU",Verified email at stern.nyu.edu,Cited by 35779,data mining; machine learning; personalization; recommender systems; information systems,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=vs4zs0cAAAAJ&citpid=2,Alexander Tuzhilin,machine_learning,2,93,2025-07-17T12:42:55.196227
Zoran Obradovic,https://scholar.google.com/citations?hl=en&user=iuNSO00AAAAJ,"Data Analytics and Biomedical Informatics Center, Temple University",Verified email at temple.edu,Cited by 35740,Data Mining; Biomedical Informatics; Social Network Analysis; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=iuNSO00AAAAJ&citpid=2,Zoran Obradovic,machine_learning,2,93,2025-07-17T12:42:55.274170
Tom Goldstein,https://scholar.google.com/citations?hl=en&user=KmSuVtgAAAAJ,"Volpi-Cupal Professor of Computer Science, University of Maryland",Verified email at cs.umd.edu,Cited by 35737,Numerical Optimization; Machine Learning; Distributed Computing; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=KmSuVtgAAAAJ&citpid=15,Tom Goldstein,machine_learning,2,93,2025-07-17T12:42:55.355069
Anbang Yao (姚安邦),https://scholar.google.com/citations?hl=en&user=b9hCmPYAAAAJ,"Principal AI Scientist, PE, Intel Labs China",Verified email at intel.com,Cited by 9501,Computer Vision; Deep Learning; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=b9hCmPYAAAAJ&citpid=1,Anbang Yao (姚安邦),autonomous_driving,3,93,2025-07-17T12:42:56.468755
Dawei Du,https://scholar.google.com/citations?hl=en&user=PylnA-0AAAAJ,"Research Scientist at ByteDance, Inc.",Verified email at bytedance.com,Cited by 9486,computer vision; machine learning; deep learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=PylnA-0AAAAJ&citpid=3,Dawei Du,autonomous_driving,3,93,2025-07-17T12:42:56.547652
Wei Qian,https://scholar.google.com/citations?hl=en&user=PWabr-YAAAAJ,unknown affiliation,Verified email at utep.edu,Cited by 9479,Computer aided analysis for breast/lung …; Deep learning; Machine learning; Image processing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=PWabr-YAAAAJ&citpid=2,Wei Qian,autonomous_driving,3,93,2025-07-17T12:42:56.628748
Rishabh Agarwal,https://scholar.google.com/citations?hl=en&user=aH8AJu4AAAAJ,"Meta, ex DeepMind, Google Brain",Verified email at meta.com,Cited by 9469,Reinforcement Learning; Deep Learning; Artificial Intelligence,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=aH8AJu4AAAAJ&citpid=25,Rishabh Agarwal,autonomous_driving,3,93,2025-07-17T12:42:56.705961
Fredrik Kahl,https://scholar.google.com/citations?hl=en&user=P_w6UgMAAAAJ,"Professor, Chalmers University of Technology",Verified email at chalmers.se,Cited by 9465,Computer Vision; Deep Learning; Geometry; Medical Image Analysis,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=P_w6UgMAAAAJ&citpid=1,Fredrik Kahl,autonomous_driving,3,93,2025-07-17T12:42:56.787527
Yujun Shen,https://scholar.google.com/citations?hl=en&user=u76xfogAAAAJ,Ant Group,Verified email at link.cuhk.edu.hk,Cited by 9465,Generative Modeling; Computer Vision; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=u76xfogAAAAJ&citpid=1,Yujun Shen,autonomous_driving,3,93,2025-07-17T12:42:56.864209
Md Zahangir Alom,https://scholar.google.com/citations?hl=en&user=JU07ZEsAAAAJ,Ph.D. in Electrical and Computer Engineering,Verified email at udayton.edu,Cited by 9457,Machine Learning; Deep Learning; Medical Imaging; Bioinformatics; and Computational Pathology.,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=JU07ZEsAAAAJ&citpid=1,Md Zahangir Alom,autonomous_driving,3,93,2025-07-17T12:42:56.951208
Gemine Vivone,https://scholar.google.com/citations?hl=en&user=sjb_uAMAAAAJ,National Research Council,Verified email at imaa.cnr.it,Cited by 9450,Image Fusion; Deep Learning; Classification; Tracking; Remote Sensing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=sjb_uAMAAAAJ&citpid=4,Gemine Vivone,autonomous_driving,3,93,2025-07-17T12:42:57.034806
Aaron Klein,https://scholar.google.com/citations?hl=en&user=usl__skAAAAJ,"ELLIS Institute Tübingen, ScaDS.AI",Verified email at tue.ellis.eu,Cited by 9443,AutoML; Neural Architecture Search; Bayesian Optimization; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=usl__skAAAAJ&citpid=3,Aaron Klein,autonomous_driving,3,93,2025-07-17T12:42:57.116250
Dheevatsa Mudigere,https://scholar.google.com/citations?hl=en&user=p2R-FRoAAAAJ,"Distinguished Engineer, NVIDIA",Verified email at nvidia.com,Cited by 9409,Scientific computing; Deep learning; Applied numerical methods; High performance computing; CFD,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=p2R-FRoAAAAJ&citpid=1,Dheevatsa Mudigere,autonomous_driving,3,93,2025-07-17T12:42:57.202692
Stephen J. Guy,https://scholar.google.com/citations?hl=en&user=aVg7BRwAAAAJ,University of Minnesota,Verified email at cs.unc.edu,Cited by 8008,Artificial Intelligence; Graphics; Simulation; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=aVg7BRwAAAAJ&citpid=2,Stephen J. Guy,robotics,1,94,2025-07-17T12:43:03.209030
Danny Driess,https://scholar.google.com/citations?hl=en&user=wxnzyjwAAAAJ,Google DeepMind,,Cited by 8008,Machine Learning; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=wxnzyjwAAAAJ&citpid=1,Danny Driess,robotics,1,94,2025-07-17T12:43:03.285937
Guido Appenzeller,https://scholar.google.com/citations?hl=en&user=remyAnQAAAAJ,Formerly at Stanford University,Verified email at cs.stanford.edu,Cited by 7976,Networking; Robotics; Cryptography; Systems,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=remyAnQAAAAJ&citpid=8,Guido Appenzeller,robotics,1,94,2025-07-17T12:43:03.368921
Michael Antolovich,https://scholar.google.com/citations?hl=en&user=aUgfZoUAAAAJ,Charles Sturt University,Verified email at csu.edu.au,Cited by 7963,Robotics; Visualisation; Simulation; Flying,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=aUgfZoUAAAAJ&citpid=3,Michael Antolovich,robotics,1,94,2025-07-17T12:43:03.453154
Atsushi Yamashita 山下 淳,https://scholar.google.com/citations?hl=en&user=JgfX9ckAAAAJ,"Professor, The University of Tokyo",Verified email at robot.tu-tokyo.ac.jp,Cited by 7961,Robotics; Robot Vision; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=JgfX9ckAAAAJ&citpid=8,Atsushi Yamashita 山下 淳,robotics,1,94,2025-07-17T12:43:03.531145
Wei Jiang,https://scholar.google.com/citations?hl=en&user=qzwFDkAAAAAJ,Algmon,Verified email at algmon.com,Cited by 7956,online learning; robotics; brain science,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=qzwFDkAAAAAJ&citpid=1,Wei Jiang,robotics,1,94,2025-07-17T12:43:03.609847
Tian Huang,https://scholar.google.com/citations?hl=en&user=hCwoXdAAAAAJ,Tianjin University,Verified email at tju.edu.cn,Cited by 7951,Robotics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Tian Huang,robotics,1,94,2025-07-17T12:43:03.678295
Caleb Rucker,https://scholar.google.com/citations?hl=en&user=swKSAGAAAAAJ,University of Tennessee,Verified email at utk.edu,Cited by 7949,Robotics; Continuum Mechanics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=swKSAGAAAAAJ&citpid=3,Caleb Rucker,robotics,1,94,2025-07-17T12:43:03.751905
Jemin Hwangbo,https://scholar.google.com/citations?hl=en&user=Uam1ZB8AAAAJ,KAIST mechanical engineering,Verified email at kaist.ac.kr,Cited by 7944,legged robots; reinforcement learning; legged robotics; robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Uam1ZB8AAAAJ&citpid=6,Jemin Hwangbo,robotics,1,94,2025-07-17T12:43:03.833403
Il Hong Suh,https://scholar.google.com/citations?hl=en&user=vk9v3agAAAAJ,"Professor of computer science and engineering, Hanyang University",Verified email at hanyang.ac.kr,Cited by 7942,artificial intelligence; robotics; cognition; control,https://scholar.google.com/citations/images/avatar_scholar_56.png,Il Hong Suh,robotics,1,94,2025-07-17T12:43:03.913176
Michael M. Hoffman,https://scholar.google.com/citations?hl=en&user=96r1DYUAAAAJ,"Chair and Senior Scientist, University Health Network/Associate Professor, University of …",Verified email at utoronto.ca,Cited by 35673,Epigenomics; Computational Genomics; Machine Learning; Computational Biology; Bioinformatics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=96r1DYUAAAAJ&citpid=2,Michael M. Hoffman,machine_learning,2,94,2025-07-17T12:43:05.025373
Kevin Gimpel,https://scholar.google.com/citations?hl=en&user=kDHs7DYAAAAJ,QuillBot,Verified email at ttic.edu,Cited by 35615,Natural Language Processing; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=kDHs7DYAAAAJ&citpid=2,Kevin Gimpel,machine_learning,2,94,2025-07-17T12:43:05.098828
Russ Greiner,https://scholar.google.com/citations?hl=en&user=Rn7APGIAAAAJ,"Professor of Computing Science, University of Alberta; CIFAR AI Chair",Verified email at ualberta.ca,Cited by 35593,Artificial Intelligence; Machine Learning; Survival Prediction; Medical Informatics; Evidence-based,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Rn7APGIAAAAJ&citpid=4,Russ Greiner,machine_learning,2,94,2025-07-17T12:43:05.185137
Chong Zhang,https://scholar.google.com/citations?hl=en&user=2YPsbFMAAAAJ,OpenAI,Verified email at openai.com,Cited by 35574,Machine Learning; Robustness,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2YPsbFMAAAAJ&citpid=6,Chong Zhang,machine_learning,2,94,2025-07-17T12:43:05.257681
Louis Tay,https://scholar.google.com/citations?hl=en&user=5_1xpscAAAAJ,"William C. Byham Professor of Industrial-Organizational Psychology, Purdue University",Verified email at purdue.edu,Cited by 35543,Well-being; Character; Vocational Interests; Measurement; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=5_1xpscAAAAJ&citpid=5,Louis Tay,machine_learning,2,94,2025-07-17T12:43:05.347729
Sanghyun Woo,https://scholar.google.com/citations?hl=en&user=iwBPvPIAAAAJ,Google DeepMind,Verified email at google.com,Cited by 35501,Computer Vision; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=iwBPvPIAAAAJ&citpid=1,Sanghyun Woo,machine_learning,2,94,2025-07-17T12:43:05.421668
bo du,https://scholar.google.com/citations?hl=en&user=Shy1gnMAAAAJ,"School of Computer Science, Wuhan University",Verified email at whu.edu.cn,Cited by 35483,machine learning; computer vision; remote sensing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Shy1gnMAAAAJ&citpid=3,bo du,machine_learning,2,94,2025-07-17T12:43:05.503435
David Johnston,https://scholar.google.com/citations?hl=en&user=0V-jGE4AAAAJ,Principal Data Scientist at ThoughtWorks,Verified email at thoughtworks.com,Cited by 35433,Data-science; Machine Learning; Software; Mathematics; Cosmology,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=0V-jGE4AAAAJ&citpid=3,David Johnston,machine_learning,2,94,2025-07-17T12:43:05.597299
Junzhou Huang,https://scholar.google.com/citations?hl=en&user=X7KrguAAAAAJ,"Jenkins Garrett Professor, Computer Science and Engineering, the University of Texas at …",Verified email at uta.edu,Cited by 35378,Machine Learning; Medical Image Analysis; Graph Neural Networks; Computational Toxicology,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=X7KrguAAAAAJ&citpid=3,Junzhou Huang,machine_learning,2,94,2025-07-17T12:43:05.677193
Gustavo Macedo de Carvalho,https://scholar.google.com/citations?hl=en&user=JQQTOn8AAAAJ,Itaú Unibanco,Verified email at itau-unibanco.com.br,Cited by 35296,Data Science; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=JQQTOn8AAAAJ&citpid=1,Gustavo Macedo de Carvalho,machine_learning,2,94,2025-07-17T12:43:05.755012
Olatunji Ruwase,https://scholar.google.com/citations?hl=en&user=HZDafzgAAAAJ,Microsoft Research,Verified email at microsoft.com,Cited by 9394,Deep Learning; Operating Systems; Programming Languages; Computer Architecture,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=HZDafzgAAAAJ&citpid=2,Olatunji Ruwase,autonomous_driving,3,94,2025-07-17T12:43:06.878203
Massimo Bertozzi,https://scholar.google.com/citations?hl=en&user=iF9jpEIAAAAJ,University of Parma,Verified email at ce.unipr.it,Cited by 9390,deep learning; intelligent transportation systems; machine vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=iF9jpEIAAAAJ&citpid=1,Massimo Bertozzi,autonomous_driving,3,94,2025-07-17T12:43:06.955701
Michael D Kuo,https://scholar.google.com/citations?hl=en&user=NoticrIAAAAJ,,Verified email at ensemble-group.com,Cited by 9389,AI; Deep Learning; Radiogenomics; Precision Medicine,https://scholar.google.com/citations/images/avatar_scholar_56.png,Michael D Kuo,autonomous_driving,3,94,2025-07-17T12:43:07.036202
Jean Harb,https://scholar.google.com/citations?hl=en&user=5Qp_0TUAAAAJ,OpenAI,Verified email at openai.com,Cited by 9388,Machine Learning; Reinforcement Learning; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=5Qp_0TUAAAAJ&citpid=3,Jean Harb,autonomous_driving,3,94,2025-07-17T12:43:07.112145
Zhenhua Wang,https://scholar.google.com/citations?hl=en&user=k7yNM3oAAAAJ,Cenozoic Robotics (CenoBots),Verified email at cz-robots.com,Cited by 9386,Computer Vision; Pattern Recognition; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=k7yNM3oAAAAJ&citpid=3,Zhenhua Wang,autonomous_driving,3,94,2025-07-17T12:43:07.193082
Abhradeep Guha Thakurta,https://scholar.google.com/citations?hl=en&user=1rV69hMAAAAJ,Google Research - Brain Team,Verified email at google.com,Cited by 9385,Data Privacy; Statistical Learning Theory; Deep Learning; Algorithmic Robustness; Theoretical Computer Science,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=1rV69hMAAAAJ&citpid=2,Abhradeep Guha Thakurta,autonomous_driving,3,94,2025-07-17T12:43:07.282474
Jie Wang (王杰),https://scholar.google.com/citations?hl=en&user=Wl9-ytMAAAAJ,Pengcheng Laboratory,Verified email at pcl.ac.cn,Cited by 9376,land cover; change; unmixing; machine learning; deep learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Wl9-ytMAAAAJ&citpid=7,Jie Wang (王杰),autonomous_driving,3,94,2025-07-17T12:43:07.368945
Thien Huu Nguyen,https://scholar.google.com/citations?hl=en&user=Da2FhegAAAAJ,University of Oregon,Verified email at cs.uoregon.edu,Cited by 9365,Information Extraction; Deep Learning; Natural Language Processing; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Da2FhegAAAAJ&citpid=4,Thien Huu Nguyen,autonomous_driving,3,94,2025-07-17T12:43:07.462144
Xiaolin (Andy) Li,https://scholar.google.com/citations?hl=en&user=e-px-18AAAAJ,"Chief AI Scientist, Hangzhou Institute of Medicine, Chinese Academy of Sciences",Verified email at cognization.com,Cited by 9363,Deep Learning; Intelligent Medicine; Drug Discovery; Cloud Computing; Security & Privacy,https://scholar.google.com/citations/images/avatar_scholar_56.png,Xiaolin (Andy) Li,autonomous_driving,3,94,2025-07-17T12:43:07.551674
Md Jamal Uddin,https://scholar.google.com/citations?hl=en&user=4-FOOIAAAAAJ,Daffodil International University,Verified email at diu.edu.bd,Cited by 9363,Deep Learning; Machine Learning; Artificial Intelligence; Data Analytics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Md Jamal Uddin,autonomous_driving,3,94,2025-07-17T12:43:07.638970
Giuseppe Carbone,https://scholar.google.com/citations?hl=en&user=0HvJxlUAAAAJ,"University of Calabria, Chair of IFToMM TC on Robotics and Mechatronics, Editor-in-Chief of …",Verified email at unical.it,Cited by 7918,robotics; mechatronics; automation,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=0HvJxlUAAAAJ&citpid=2,Giuseppe Carbone,robotics,1,95,2025-07-17T12:43:13.607279
Nidhi Kalra,https://scholar.google.com/citations?hl=en&user=qF26aBkAAAAJ,RAND Corporation,Verified email at rand.org,Cited by 7908,climate change; policy; decision making; robotics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Nidhi Kalra,robotics,1,95,2025-07-17T12:43:13.691835
Farshad Khorrami,https://scholar.google.com/citations?hl=en&user=NdOqlPQAAAAJ,"Professor of Electrical and Computer Engineering, NYU",Verified email at nyu.edu,Cited by 7900,Robotics; Control Systems; Cyber Physical System Security; Decentralized Control,https://scholar.google.com/citations/images/avatar_scholar_56.png,Farshad Khorrami,robotics,1,95,2025-07-17T12:43:13.772663
Prof. Arnaud de La Fortelle,https://scholar.google.com/citations?hl=en&user=EbiLLC0AAAAJ,MINES ParisTech & CTO at Heex Technologies,Verified email at mines-paristech.fr,Cited by 7890,Autonomous driving; cooperation techniques; AI; robotics; probability,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=EbiLLC0AAAAJ&citpid=1,Prof. Arnaud de La Fortelle,robotics,1,95,2025-07-17T12:43:13.858777
Heiko Hoffmann,https://scholar.google.com/citations?hl=en&user=7m2X0GoAAAAJ,"Magimine, LLC",Verified email at magimine.com,Cited by 7887,Robotics; Machine Learning; Complex Systems; Neuroscience,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=7m2X0GoAAAAJ&citpid=12,Heiko Hoffmann,robotics,1,95,2025-07-17T12:43:13.942366
Fadel Adib,https://scholar.google.com/citations?hl=en&user=OxKLBqwAAAAJ,"Associate Professor, MIT",Verified email at mit.edu,Cited by 7880,Wireless Sensing; Ocean IoT; Sensor Fusion; RFID; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=OxKLBqwAAAAJ&citpid=23,Fadel Adib,robotics,1,95,2025-07-17T12:43:14.031430
Stefan Edelkamp,https://scholar.google.com/citations?hl=en&user=56zAwCsAAAAJ,Professor of AI and Robotics,Verified email at ktiml.mff.cuni.cz,Cited by 7873,Heuristic Search; Action Planning; Game Playing; Machine Learning; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=56zAwCsAAAAJ&citpid=1,Stefan Edelkamp,robotics,1,95,2025-07-17T12:43:14.116450
Shinichi Hirai,https://scholar.google.com/citations?hl=en&user=uEieUFIAAAAJ,"Dept. Robotics, Ritsumeikan Univ.",Verified email at se.ritsumei.ac.jp,Cited by 7872,robotics; soft robotics; biomechanics; automation,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=uEieUFIAAAAJ&citpid=1,Shinichi Hirai,robotics,1,95,2025-07-17T12:43:14.203278
Henrik Kretzschmar,https://scholar.google.com/citations?hl=en&user=pZuaUlwAAAAJ,"Google, Waymo, University of Freiburg",Verified email at google.com,Cited by 7871,Robotics; Computer Vision; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=pZuaUlwAAAAJ&citpid=3,Henrik Kretzschmar,robotics,1,95,2025-07-17T12:43:14.280161
Vassilios Petridis,https://scholar.google.com/citations?hl=en&user=UapkIIAAAAAJ,Dept. of Electrical and Computer Eng.,Verified email at eng.auth.gr,Cited by 7868,Control; Robotics; Computational Intelligence,https://scholar.google.com/citations/images/avatar_scholar_56.png,Vassilios Petridis,robotics,1,95,2025-07-17T12:43:14.359147
Salman Khan,https://scholar.google.com/citations?hl=en&user=M59O9lkAAAAJ,"MBZUAI, Australian National University",Verified email at anu.edu.au,Cited by 35186,Computer Vision; Machine Learning; Generative AI; AI4Science,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=M59O9lkAAAAJ&citpid=5,Salman Khan,machine_learning,2,95,2025-07-17T12:43:15.471976
Jaakko Lehtinen,https://scholar.google.com/citations?hl=en&user=Vpr6s3sAAAAJ,"Associate Professor, Aalto University & Distinguished Research Scientist, NVIDIA",Verified email at aalto.fi,Cited by 35180,computer graphics; computer vision; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Vpr6s3sAAAAJ&citpid=4,Jaakko Lehtinen,machine_learning,2,95,2025-07-17T12:43:15.561318
Olga Troyanskaya,https://scholar.google.com/citations?hl=en&user=PjCDBjIAAAAJ,"Princeton University and Flatiron Institute, Simons Foundation",Verified email at princeton.edu,Cited by 35168,bioinformatics; genomics; machine learning; computational biology,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=PjCDBjIAAAAJ&citpid=3,Olga Troyanskaya,machine_learning,2,95,2025-07-17T12:43:15.643058
Hans Niederhausen,https://scholar.google.com/citations?hl=en&user=MZAx5Z4AAAAJ,"Postdoctoral Researcher, Michigan State University",Verified email at msu.edu,Cited by 35119,astroparticle physics; statistics; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=MZAx5Z4AAAAJ&citpid=4,Hans Niederhausen,machine_learning,2,95,2025-07-17T12:43:15.724535
Hanwang Zhang (张含望）,https://scholar.google.com/citations?hl=en&user=YG0DFyYAAAAJ,"Associate Professor, CCDS, Nanyang Technological University",Verified email at ntu.edu.sg,Cited by 35052,Computer Vision; Causality; Machine Learning; Multimedia,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YG0DFyYAAAAJ&citpid=4,Hanwang Zhang (张含望）,machine_learning,2,95,2025-07-17T12:43:15.806446
Yoon Kim,https://scholar.google.com/citations?hl=en&user=n_ts4eYAAAAJ,"Assistant Professor, MIT",Verified email at mit.edu,Cited by 35050,Machine Learning; Natural Language Processing; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=n_ts4eYAAAAJ&citpid=26,Yoon Kim,machine_learning,2,95,2025-07-17T12:43:15.882441
Aakanksha Chowdhery,https://scholar.google.com/citations?hl=en&user=7KDSCpQAAAAJ,Meta,Verified email at alumni.stanford.edu,Cited by 35048,Efficient AI; Machine learning; Large Language Models; Vision Language Models,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=7KDSCpQAAAAJ&citpid=2,Aakanksha Chowdhery,machine_learning,2,95,2025-07-17T12:43:15.968617
Henning Müller,https://scholar.google.com/citations?hl=en&user=UEZ9RlUAAAAJ,Professor in computer science at HES-SO & in radiology at the University of Geneva,Verified email at hevs.ch,Cited by 35031,Machine learning; medical informatics; information retrieval; content-based image retrieval; medical imaging,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=UEZ9RlUAAAAJ&citpid=2,Henning Müller,machine_learning,2,95,2025-07-17T12:43:16.058597
Andrea Montanari,https://scholar.google.com/citations?hl=en&user=r3q68rcAAAAJ,"John D. and Sigrid Banks Professor, Statistics and Mathematics, Stanford University",Verified email at stanford.edu,Cited by 35020,statistics; machine learning; probability theory; information theory; signal processing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=r3q68rcAAAAJ&citpid=3,Andrea Montanari,machine_learning,2,95,2025-07-17T12:43:16.145779
Dong Xie,https://scholar.google.com/citations?hl=en&user=-YfKWT4AAAAJ,"Department of Computer Science, University of Auckland",Verified email at cs.auckland.ac.nz,Cited by 35008,Phylogenetics; Computational Biology; Bioinformatics; Artificial Intelligence; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=-YfKWT4AAAAJ&citpid=2,Dong Xie,machine_learning,2,95,2025-07-17T12:43:16.237243
Oscar Chang,https://scholar.google.com/citations?hl=en&user=eEVU18YAAAAJ,Google DeepMind,Verified email at columbia.edu,Cited by 9349,Speech; Deep Learning; AI Safety,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=eEVU18YAAAAJ&citpid=2,Oscar Chang,autonomous_driving,3,95,2025-07-17T12:43:17.348785
Saikat Kumar Das,https://scholar.google.com/citations?hl=en&user=a6yD4JkAAAAJ,Samsung R&D Institute India - Bangalore,Verified email at samsung.com,Cited by 9343,Deep Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Saikat Kumar Das,autonomous_driving,3,95,2025-07-17T12:43:17.426509
Samyam Rajbhandari,https://scholar.google.com/citations?hl=en&user=Ng6yRQQAAAAJ,"Microsoft Artificial Intelligence and Research, Ohio State University",,Cited by 9333,Deep Learning; High Performance Computing; Systems,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Ng6yRQQAAAAJ&citpid=2,Samyam Rajbhandari,autonomous_driving,3,95,2025-07-17T12:43:17.502770
Krunal Gedia,https://scholar.google.com/citations?hl=en&user=urOhHQ0AAAAJ,ETH Zurich,Verified email at phys.ethz.ch,Cited by 9329,data science; machine learning; deep learning; statistics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Krunal Gedia,autonomous_driving,3,95,2025-07-17T12:43:17.583328
Arun Mallya,https://scholar.google.com/citations?hl=en&user=9OZvCVMAAAAJ,"Ph.D. - University of Illinois at Urbana-Champaign, B.Tech. - IIT Kharagpur",Verified email at nvidia.com,Cited by 9325,Computer Vision; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=9OZvCVMAAAAJ&citpid=2,Arun Mallya,autonomous_driving,3,95,2025-07-17T12:43:17.655628
